scenario	subject	issue	commit	idx	status	final	first crash	time to find first crash
BIC	php-src	16978	8c704ab	250826-2135	none	D	id:003803,src:001014,time:44095571,execs:531736,op:havoc,rep:2,+cov |	
BIC	php-src	16978	8c704ab	250826-2141	bug_^negative-size-param	B	id:000000,sig:06,src:000002,time:2712737,execs:33141,op:havoc,rep:1	2712737.0
BIC	php-src	16978	8c704ab	250826-2147	none	D	id:001762,src:001761,time:14149201,execs:171560,op:havoc,rep:2,+cov |	
BIC	php-src	16978	8c704ab	250826-2154	bug_^negative-size-param	B	id:000000,sig:06,src:001333,time:6248788,execs:76162,op:havoc,rep:1	6248788.0
BIC	php-src	16978	8c704ab	250826-2201	none	N	 |	
BIC	php-src	16978	8c704ab	250903-1706	none	N	 |	
BIC	php-src	16978	8c704ab	250903-1712	none	D	id:000809,src:000739,time:2680189,execs:31403,op:havoc,rep:1,+cov |	
BIC	php-src	16978	8c704ab	250903-1720	bug_^negative-size-param	B	id:000000,sig:06,src:001665,time:10455208,execs:121788,op:havoc,rep:1	10455208.0
BIC	php-src	16978	8c704ab	250903-1729	bug_^negative-size-param	B	id:000000,sig:06,src:001130,time:30150635,execs:350377,op:quick,pos:47,val:+2	30150635.0
BIC	php-src	16978	8c704ab	250903-1739	bug_^negative-size-param	B	id:000000,sig:06,src:000003,time:1913048,execs:22116,op:havoc,rep:1	1913048.0
BIC	php-src	17442	998bce1	250826-2135	none	D	id:000000,time:0,execs:0,orig:TRIGGER_#17442_998bce1_1_gpt-4o-2024-08-06_behave |	
BIC	php-src	17442	998bce1	250826-2141	none	D	id:000000,time:0,execs:0,orig:TRIGGER_#17442_998bce1_1_gpt-4o-2024-08-06_behave |	
BIC	php-src	17442	998bce1	250826-2147	none	D	id:000000,time:0,execs:0,orig:TRIGGER_#17442_998bce1_2_gpt-4o-2024-08-06_behave |	
BIC	php-src	17442	998bce1	250826-2154	none	D	id:000000,time:0,execs:0,orig:TRIGGER_#17442_998bce1_1_gpt-4o-2024-08-06_behave |	
BIC	php-src	17442	998bce1	250826-2201	none	D	id:000000,time:0,execs:0,orig:TRIGGER_#17442_998bce1_2_gpt-4o-2024-08-06_behave |	
BIC	php-src	17442	998bce1	250903-1706	none	D	id:000000,time:0,execs:0,orig:TRIGGER_#17442_998bce1_1_gpt-4o-2024-08-06_behave |	
BIC	php-src	17442	998bce1	250903-1712	none	D	id:000000,time:0,execs:0,orig:TRIGGER_#17442_998bce1_2_gpt-4o-2024-08-06_behave |	
BIC	php-src	17442	998bce1	250903-1720	none	D	id:000000,time:0,execs:0,orig:TRIGGER_#17442_998bce1_2_gpt-4o-2024-08-06_behave |	
BIC	php-src	17442	998bce1	250903-1729	none	D	id:000000,time:0,execs:0,orig:TRIGGER_#17442_998bce1_4_gpt-4o-2024-08-06_behave |	
BIC	php-src	17442	998bce1	250903-1739	none	D	id:000000,time:0,execs:0,orig:TRIGGER_#17442_998bce1_1_gpt-4o-2024-08-06_behave |	
BIC	php-src	17463	7904a08	250826-2147	none	D	id:001429,src:001427,time:7237085,execs:177691,op:havoc,rep:1,+cov |	
BIC	php-src	17463	7904a08	250826-2154	none	D	id:000038,src:000003,time:8959,execs:604,op:quick,pos:29,+cov |	
BIC	php-src	17463	7904a08	250903-1706	none	N	 |	
BIC	php-src	17463	7904a08	250903-1720	none	D	id:006888,src:006886,time:79838583,execs:1883981,op:havoc,rep:1 |	
BIC	php-src	17463	7904a08	250903-1729	none	N	 |	
BIC	php-src	17463	7904a08	250903-1739	none	N	 |	
FIX	mujs	65	833f82c	250906-0154	none	N	 |	
FIX	mujs	65	833f82c	250906-0156	bug_SEGV^	B	id:000000,time:0,execs:0,orig:TRIGGER_#65_833f82c_1_gpt-4o-2024-08-06_bug_SEGV^	0.0
FIX	mujs	65	833f82c	250906-0157	bug_SEGV^	B	id:000000,sig:11,src:000004,time:890139,execs:236296,op:havoc,rep:2	890139.0
FIX	mujs	65	833f82c	250906-0158	bug_SEGV^	B	id:000000,sig:11,src:001775+004024,time:20694956,execs:5468898,op:splice,rep:1	20694956.0
FIX	mujs	65	833f82c	250906-0200	none	N	 |	
FIX	mujs	65	833f82c	250906-0201	none	N	 |	
FIX	mujs	65	833f82c	250906-0203	bug_SEGV^	B	id:000000,time:0,execs:0,orig:TRIGGER_#65_833f82c_1_gpt-4o-2024-08-06_bug_SEGV^	0.0
FIX	mujs	65	833f82c	250906-0204	bug_SEGV^	B	id:000000,sig:11,src:005646+000002,time:65925463,execs:16080248,op:splice,rep:1	65925463.0
FIX	mujs	65	833f82c	250906-0205	bug_SEGV^	B	id:000000,sig:11,src:001223+000446,time:1244220,execs:333080,op:splice,rep:2	1244220.0
FIX	mujs	65	833f82c	250906-0207	bug_SEGV^	B	id:000000,time:0,execs:0,orig:TRIGGER_#65_833f82c_1_gpt-4o-2024-08-06_bug_SEGV^	0.0
FIX	mujs	141	6871e5b	250906-0154	bug_heap-buffer-overflow^	B	id:000000,time:0,execs:0,orig:TRIGGER_#141_6871e5b_5_gpt-4o-2024-08-06_bug_heap-buffer-overflow^	0.0
FIX	mujs	141	6871e5b	250906-0156	bug_heap-buffer-overflow^	B	id:000000,sig:06,src:000001,time:6357,execs:1538,op:arith8,pos:15,val:-18	6357.0
FIX	mujs	141	6871e5b	250906-0157	bug_heap-buffer-overflow^	B	id:000000,sig:06,src:003522,time:19785436,execs:4783884,op:havoc,rep:2	19785436.0
FIX	mujs	141	6871e5b	250906-0158	bug_heap-buffer-overflow^	B	id:000000,sig:06,src:002295,time:10092746,execs:2440514,op:havoc,rep:1	10092746.0
FIX	mujs	141	6871e5b	250906-0200	bug_heap-buffer-overflow^	B	id:000000,sig:06,src:000001,time:36957,execs:8881,op:havoc,rep:6	36957.0
FIX	mujs	141	6871e5b	250906-0201	bug_heap-buffer-overflow^	B	id:000000,sig:06,src:000257,time:8007549,execs:1938986,op:havoc,rep:2	8007549.0
FIX	mujs	141	6871e5b	250906-0203	bug_heap-buffer-overflow^	B	id:000000,sig:06,src:000001,time:2548,execs:640,op:arith8,pos:2,val:-18	2548.0
FIX	mujs	141	6871e5b	250906-0204	bug_heap-buffer-overflow^	B	id:000000,sig:06,src:001990,time:3444944,execs:835591,op:havoc,rep:2	3444944.0
FIX	mujs	141	6871e5b	250906-0205	bug_heap-buffer-overflow^	B	id:000000,sig:06,src:000734,time:3589093,execs:876980,op:havoc,rep:3	3589093.0
FIX	mujs	141	6871e5b	250906-0207	bug_heap-buffer-overflow^	B	id:000000,sig:06,src:001526+000621,time:10947472,execs:2241274,op:splice,rep:2	10947472.0
FIX	mujs	145	f93d245	250906-0154	bug_heap-buffer-overflow^	B	id:000000,sig:06,src:000003,time:3443,execs:899,op:flip32,pos:10	3443.0
FIX	mujs	145	f93d245	250906-0156	bug_heap-buffer-overflow^	B	id:000000,sig:06,src:000001,time:3542,execs:915,op:flip32,pos:12	3542.0
FIX	mujs	145	f93d245	250906-0157	bug_heap-buffer-overflow^	B	id:000000,sig:06,src:000001,time:4270,execs:1071,op:flip32,pos:25	4270.0
FIX	mujs	145	f93d245	250906-0158	bug_heap-buffer-overflow^	B	id:000000,sig:06,src:000001,time:16408,execs:3965,op:havoc,rep:3	16408.0
FIX	mujs	145	f93d245	250906-0200	bug_heap-buffer-overflow^	B	id:000000,sig:06,src:000000,time:45699,execs:11247,op:havoc,rep:1	45699.0
FIX	mujs	145	f93d245	250906-0201	bug_heap-buffer-overflow^	B	id:000000,sig:06,src:000002,time:33211,execs:8115,op:havoc,rep:4	33211.0
FIX	mujs	145	f93d245	250906-0203	bug_global-buffer-overflow^	B	id:000000,sig:06,src:000001,time:5789,execs:1430,op:arith8,pos:17,val:-6	5789.0
FIX	mujs	145	f93d245	250906-0204	bug_global-buffer-overflow^	B	id:000000,sig:06,src:000001,time:6489,execs:1601,op:arith8,pos:17,val:-6	6489.0
FIX	mujs	145	f93d245	250906-0205	bug_heap-buffer-overflow^	B	id:000000,sig:06,src:000001,time:3639,execs:900,op:flip32,pos:12	3639.0
FIX	mujs	145	f93d245	250906-0207	bug_heap-buffer-overflow^	B	id:000000,sig:06,src:000001,time:4366,execs:1079,op:flip32,pos:22	4366.0
FIX	mujs	166	8b5ba20	250906-0154	bug_heap-use-after-free^	B	id:000000,time:0,execs:0,orig:TRIGGER_#166_8b5ba20_1_gpt-4o-2024-08-06_bug_heap-use-after-free^	0.0
FIX	mujs	166	8b5ba20	250906-0156	bug_heap-use-after-free^	B	id:000000,time:0,execs:0,orig:TRIGGER_#166_8b5ba20_1_gpt-4o-2024-08-06_bug_heap-use-after-free^	0.0
FIX	mujs	166	8b5ba20	250906-0157	bug_heap-use-after-free^	B	id:000000,time:0,execs:0,orig:TRIGGER_#166_8b5ba20_1_gpt-4o-2024-08-06_bug_heap-use-after-free^	0.0
FIX	mujs	166	8b5ba20	250906-0158	bug_heap-use-after-free^	B	id:000000,time:0,execs:0,orig:TRIGGER_#166_8b5ba20_1_gpt-4o-2024-08-06_bug_heap-use-after-free^	0.0
FIX	mujs	166	8b5ba20	250906-0200	bug_heap-use-after-free^	B	id:000000,time:0,execs:0,orig:TRIGGER_#166_8b5ba20_1_gpt-4o-2024-08-06_bug_heap-use-after-free^	0.0
FIX	mujs	166	8b5ba20	250906-0201	bug_heap-use-after-free^	B	id:000000,time:0,execs:0,orig:TRIGGER_#166_8b5ba20_1_gpt-4o-2024-08-06_bug_heap-use-after-free^	0.0
FIX	mujs	166	8b5ba20	250906-0203	bug_heap-use-after-free^	B	id:000000,time:0,execs:0,orig:TRIGGER_#166_8b5ba20_1_gpt-4o-2024-08-06_bug_heap-use-after-free^	0.0
FIX	mujs	166	8b5ba20	250906-0204	bug_heap-use-after-free^	B	id:000000,time:0,execs:0,orig:TRIGGER_#166_8b5ba20_1_gpt-4o-2024-08-06_bug_heap-use-after-free^	0.0
FIX	mujs	166	8b5ba20	250906-0205	bug_heap-use-after-free^	B	id:000000,time:0,execs:0,orig:TRIGGER_#166_8b5ba20_1_gpt-4o-2024-08-06_bug_heap-use-after-free^	0.0
FIX	mujs	166	8b5ba20	250906-0207	bug_heap-use-after-free^	B	id:000000,time:0,execs:0,orig:TRIGGER_#166_8b5ba20_1_gpt-4o-2024-08-06_bug_heap-use-after-free^	0.0
FIX	libxml2	535	d0c3f01	250826-0828	bug_global-buffer-overflow^	B	id:000000,time:0,execs:0,orig:TRIGGER_#535_d0c3f01_1_gpt-4o-2024-08-06_bug_global-buffer-overflow^	0.0
FIX	libxml2	535	d0c3f01	250826-0831	bug_global-buffer-overflow^	B	id:000000,time:0,execs:0,orig:TRIGGER_#535_d0c3f01_1_gpt-4o-2024-08-06_bug_global-buffer-overflow^	0.0
FIX	libxml2	535	d0c3f01	250826-0833	bug_global-buffer-overflow^	B	id:000000,time:0,execs:0,orig:TRIGGER_#535_d0c3f01_1_gpt-4o-2024-08-06_bug_global-buffer-overflow^	0.0
FIX	libxml2	535	d0c3f01	250826-0836	bug_global-buffer-overflow^	B	id:000000,time:0,execs:0,orig:TRIGGER_#535_d0c3f01_1_gpt-4o-2024-08-06_bug_global-buffer-overflow^	0.0
FIX	libxml2	535	d0c3f01	250826-0839	bug_global-buffer-overflow^	B	id:000000,time:0,execs:0,orig:TRIGGER_#535_d0c3f01_1_gpt-4o-2024-08-06_bug_global-buffer-overflow^	0.0
FIX	libxml2	535	d0c3f01	250903-1843	bug_global-buffer-overflow^	B	id:000000,time:0,execs:0,orig:TRIGGER_#535_d0c3f01_1_gpt-4o-2024-08-06_bug_global-buffer-overflow^	0.0
FIX	libxml2	535	d0c3f01	250903-1845	bug_global-buffer-overflow^	B	id:000000,time:0,execs:0,orig:TRIGGER_#535_d0c3f01_1_gpt-4o-2024-08-06_bug_global-buffer-overflow^	0.0
FIX	libxml2	535	d0c3f01	250903-1847	bug_global-buffer-overflow^	B	id:000000,time:0,execs:0,orig:TRIGGER_#535_d0c3f01_1_gpt-4o-2024-08-06_bug_global-buffer-overflow^	0.0
FIX	libxml2	535	d0c3f01	250903-1849	bug_global-buffer-overflow^	B	id:000000,time:0,execs:0,orig:TRIGGER_#535_d0c3f01_1_gpt-4o-2024-08-06_bug_global-buffer-overflow^	0.0
FIX	libxml2	535	d0c3f01	250903-1850	bug_global-buffer-overflow^	B	id:000000,time:0,execs:0,orig:TRIGGER_#535_d0c3f01_1_gpt-4o-2024-08-06_bug_global-buffer-overflow^	0.0
FIX	poppler	1282	4564a00	250825-0916	none	N	 |	
FIX	poppler	1282	4564a00	250825-0927	none	N	 |	
FIX	poppler	1282	4564a00	250825-0953	bug_Aborted^	B	id:000000,sig:06,src:002172,time:26736473,execs:1192845,op:havoc,rep:6	26736473.0
FIX	poppler	1282	4564a00	250825-1002	none	N	 |	
FIX	poppler	1282	4564a00	250904-0351	none	N	 |	
FIX	poppler	1282	4564a00	250904-0402	none	N	 |	
FIX	poppler	1282	4564a00	250904-0411	none	N	 |	
FIX	poppler	1282	4564a00	250904-0422	none	N	 |	
FIX	poppler	1282	4564a00	250904-0431	none	N	 |	
FIX	poppler	1289	efb6868	250825-0916	bug_Aborted^	B	id:000000,sig:06,src:000001,time:8108,execs:449,op:quick,pos:58	8108.0
FIX	poppler	1289	efb6868	250825-0927	bug_Aborted^	B	id:000000,sig:06,src:000000,time:8664,execs:457,op:quick,pos:70	8664.0
FIX	poppler	1289	efb6868	250825-0953	bug_Aborted^	B	id:000000,sig:06,src:000000,time:7090,execs:372,op:quick,pos:57	7090.0
FIX	poppler	1289	efb6868	250904-0351	bug_Aborted^	B	id:000000,time:0,execs:0,orig:TRIGGER_#1289_efb6868_1_gpt-4o-2024-08-06_bug_Aborted^	0.0
FIX	poppler	1289	efb6868	250904-0402	bug_Aborted^	B	id:000000,sig:06,src:000000,time:2215,execs:331,op:quick,pos:57	2215.0
FIX	poppler	1289	efb6868	250904-0411	bug_Aborted^	B	id:000000,sig:06,src:000000,time:3522,execs:501,op:quick,pos:70	3522.0
FIX	poppler	1289	efb6868	250904-0422	bug_Aborted^	B	id:000000,time:0,execs:0,orig:TRIGGER_#1289_efb6868_1_gpt-4o-2024-08-06_bug_Aborted^	0.0
FIX	poppler	1289	efb6868	250904-0431	bug_Aborted^	B	id:000000,time:0,execs:0,orig:TRIGGER_#1289_efb6868_1_gpt-4o-2024-08-06_bug_Aborted^	0.0
FIX	poppler	1303	a4ca3a9	250904-0402	none	D	id:000000,time:0,execs:0,orig:TRIGGER_#1303_a4ca3a9_2_gpt-4o-2024-08-06_behave |	
FIX	jerryscript	5013	3686410	250825-2226	bug_Aborted^	B	id:000000,sig:06,src:000002,time:4827051,execs:1168290,op:havoc,rep:1	4827051.0
FIX	jerryscript	5013	3686410	250825-2228	bug_Aborted^	B	id:000000,sig:06,src:000000,time:80018,execs:22094,op:havoc,rep:1	80018.0
FIX	jerryscript	5013	3686410	250825-2230	bug_Aborted^	B	id:000004,sig:06,src:000004,time:4736545,execs:1147944,op:havoc,rep:2	4736545.0
FIX	jerryscript	5013	3686410	250825-2232	bug_Aborted^	B	id:000015,sig:06,src:000257,time:43204576,execs:8843424,op:havoc,rep:1	43204576.0
FIX	jerryscript	5013	3686410	250825-2234	bug_Aborted^	B	id:000000,sig:06,src:000000,time:109612,execs:23983,op:havoc,rep:1	109612.0
FIX	jerryscript	5013	3686410	250903-2144	bug_Aborted^	B	id:000021,sig:06,src:000003,time:5972066,execs:1368576,op:havoc,rep:1	5972066.0
FIX	jerryscript	5013	3686410	250903-2150	bug_Aborted^	B	id:000001,sig:06,src:000001,time:5105772,execs:1180305,op:havoc,rep:2	5105772.0
FIX	jerryscript	5013	3686410	250903-2156	bug_Aborted^	B	id:000000,sig:06,src:000002,time:4214363,execs:998459,op:havoc,rep:2	4214363.0
FIX	jerryscript	5013	3686410	250903-2201	bug_Aborted^	B	id:000004,sig:06,src:000001,time:4989331,execs:1167084,op:havoc,rep:1	4989331.0
FIX	jerryscript	5013	3686410	250903-2208	bug_Aborted^	B	id:000004,sig:06,src:001137+000001,time:36381693,execs:8293567,op:splice,rep:1	36381693.0
FIX	jerryscript	5117	d7e2125	250825-2226	none	X	id:000000,sig:06,src:000000,time:27969,execs:9863,op:havoc,rep:1	27969.0
FIX	jerryscript	5117	d7e2125	250825-2228	bug_Aborted^	B	id:000000,time:0,execs:0,orig:TRIGGER_#5117_d7e2125_1_gpt-4o-2024-08-06_bug_Aborted^	0.0
FIX	jerryscript	5117	d7e2125	250825-2230	bug_Aborted^	B	id:000000,time:0,execs:0,orig:TRIGGER_#5117_d7e2125_1_gpt-4o-2024-08-06_bug_Aborted^	0.0
FIX	jerryscript	5117	d7e2125	250825-2232	bug_Aborted^	B	id:000000,time:0,execs:0,orig:TRIGGER_#5117_d7e2125_1_gpt-4o-2024-08-06_bug_Aborted^	0.0
FIX	jerryscript	5117	d7e2125	250825-2234	bug_Aborted^	B	id:000000,time:0,execs:0,orig:TRIGGER_#5117_d7e2125_1_gpt-4o-2024-08-06_bug_Aborted^	0.0
FIX	jerryscript	5117	d7e2125	250903-2144	bug_Aborted^	B	id:000139,sig:06,src:007058,time:32037410,execs:7165197,op:havoc,rep:2	32037410.0
FIX	jerryscript	5117	d7e2125	250903-2150	bug_Aborted^Aborted	X	id:000000,sig:06,src:000001,time:44769,execs:21322,op:havoc,rep:5	44769.0
FIX	jerryscript	5117	d7e2125	250903-2156	bug_Aborted^	B	id:000065,sig:06,src:001250+000004,time:10788804,execs:2503377,op:splice,rep:2	10788804.0
FIX	jerryscript	5117	d7e2125	250903-2201	bug_Aborted^	B	id:000341,sig:06,src:008033,time:85181073,execs:19469079,op:havoc,rep:1	85181073.0
FIX	jerryscript	5117	d7e2125	250903-2208	none	X	id:000000,sig:06,src:000003,time:5880,execs:3047,op:arith8,pos:27,val:+14	5880.0
FIX	jerryscript	5138	95cc5e9	250825-2226	bug_Aborted^	B	id:000104,sig:06,src:003631+002712,time:16504633,execs:3859587,op:splice,rep:2	16504633.0
FIX	jerryscript	5138	95cc5e9	250825-2228	bug_Aborted^Aborted	X	id:000000,sig:06,src:000000,time:248704,execs:60327,op:havoc,rep:1	248704.0
FIX	jerryscript	5138	95cc5e9	250825-2230	none	X	id:000000,sig:06,src:000725+000682,time:510969,execs:107182,op:splice,rep:3	510969.0
FIX	jerryscript	5138	95cc5e9	250825-2232	bug_Aborted^	B	id:000130,sig:06,src:007426,time:43622044,execs:8926901,op:havoc,rep:3	43622044.0
FIX	jerryscript	5138	95cc5e9	250825-2234	bug_Aborted^Aborted	X	id:000000,sig:06,src:000000,time:98486,execs:21605,op:havoc,rep:1	98486.0
FIX	jerryscript	5138	95cc5e9	250903-2144	bug_Aborted^Aborted	X	id:000000,sig:06,src:000000,time:92073,execs:38476,op:havoc,rep:1	92073.0
FIX	jerryscript	5138	95cc5e9	250903-2150	bug_Aborted^	B	id:000114,sig:06,src:005836+006811,time:44086956,execs:9747397,op:splice,rep:1	44086956.0
FIX	jerryscript	5138	95cc5e9	250903-2156	bug_Aborted^Aborted	X	id:000000,sig:06,src:000001,time:30636,execs:14507,op:havoc,rep:2	30636.0
FIX	jerryscript	5138	95cc5e9	250903-2201	bug_Aborted^	B	id:000039,sig:06,src:006333,time:19596583,execs:4404687,op:havoc,rep:8	19596583.0
FIX	jerryscript	5138	95cc5e9	250903-2208	bug_Aborted^Aborted	X	id:000000,sig:06,src:000001,time:49072,execs:21633,op:havoc,rep:2	49072.0
FIX	z3	7252	a6b5027	250826-2135	none	N	 |	
FIX	z3	7252	a6b5027	250826-2140	none	N	 |	
FIX	z3	7252	a6b5027	250826-2150	none	N	 |	
FIX	z3	7252	a6b5027	250903-2341	none	N	 |	
FIX	z3	7252	a6b5027	250903-2351	none	N	 |	
FIX	php-src	16777	18b18f0	250825-1737	none	N	 |	
FIX	php-src	16777	18b18f0	250825-1740	none	N	 |	
FIX	php-src	16777	18b18f0	250825-1744	none	N	 |	
FIX	php-src	16777	18b18f0	250825-1747	none	N	 |	
FIX	php-src	16777	18b18f0	250825-1750	none	N	 |	
FIX	php-src	16777	18b18f0	250903-2305	none	N	 |	
FIX	php-src	16777	18b18f0	250903-2310	none	N	 |	
FIX	php-src	16777	18b18f0	250903-2315	none	N	 |	
FIX	php-src	16777	18b18f0	250903-2320	none	N	 |	
FIX	php-src	16777	18b18f0	250903-2326	none	N	 |	
FIX	php-src	17463	e4473ab	250825-1737	bug_negative-size-param^	B	id:000000,time:0,execs:0,orig:TRIGGER_#17463_e4473ab_1_gpt-4o-2024-08-06_bug_negative-size-param^	0.0
FIX	php-src	17463	e4473ab	250825-1740	bug_negative-size-param^	B	id:000000,time:0,execs:0,orig:TRIGGER_#17463_e4473ab_1_gpt-4o-2024-08-06_bug_negative-size-param^	0.0
FIX	php-src	17463	e4473ab	250825-1744	bug_negative-size-param^	B	id:000000,time:0,execs:0,orig:TRIGGER_#17463_e4473ab_1_gpt-4o-2024-08-06_bug_negative-size-param^	0.0
FIX	php-src	17463	e4473ab	250825-1747	bug_negative-size-param^	B	id:000000,time:0,execs:0,orig:TRIGGER_#17463_e4473ab_1_gpt-4o-2024-08-06_bug_negative-size-param^	0.0
FIX	php-src	17463	e4473ab	250825-1750	bug_negative-size-param^	B	id:000000,time:0,execs:0,orig:TRIGGER_#17463_e4473ab_1_gpt-4o-2024-08-06_bug_negative-size-param^	0.0
FIX	php-src	17463	e4473ab	250903-2305	bug_negative-size-param^	B	id:000000,time:0,execs:0,orig:TRIGGER_#17463_e4473ab_1_gpt-4o-2024-08-06_bug_negative-size-param^	0.0
FIX	php-src	17463	e4473ab	250903-2310	bug_negative-size-param^	B	id:000000,time:0,execs:0,orig:TRIGGER_#17463_e4473ab_1_gpt-4o-2024-08-06_bug_negative-size-param^	0.0
FIX	php-src	17463	e4473ab	250903-2315	bug_negative-size-param^	B	id:000000,time:0,execs:0,orig:TRIGGER_#17463_e4473ab_1_gpt-4o-2024-08-06_bug_negative-size-param^	0.0
FIX	php-src	17463	e4473ab	250903-2320	bug_negative-size-param^	B	id:000000,time:0,execs:0,orig:TRIGGER_#17463_e4473ab_1_gpt-4o-2024-08-06_bug_negative-size-param^	0.0
FIX	php-src	17463	e4473ab	250903-2326	bug_negative-size-param^	B	id:000000,time:0,execs:0,orig:TRIGGER_#17463_e4473ab_1_gpt-4o-2024-08-06_bug_negative-size-param^	0.0
